P-core 3 [°C],P-core 1 T1 C0 Ocupação [%],PCH Temperatura [°C],Memória física utilizada [MB],Time,P-core 2 T0 Uso [%],GPU Core (NVVDD) Saida de Energia [W].1,E-core 7 C1 Ocupação [%],Potência das linhas GPU (avg) [W],E-core 4 Relógio [MHz],Core C0 Ocupação (avg) [%],E-core 6 T0 Relógio efetivo [MHz],P-core 1 [°C],Potência de núcleo GT [W],E-core 7 T0 Utilização [%],E-core 7 Distância para TjMAX [°C],Atividade de leitura [%],GPU Core (NVVDD) Entrada de energia (sum) [W],P-core 2 T0 Utilização [%],Relógios núcleo (avg) [MHz],P-core 2 T0 Relógio efetivo [MHz],SPD Hub Temperatura [°C],P-core 1 T0 C0 Ocupação [%],Uso de memória GPU [%],P-core 0 C7 Ocupação [%],E-core 5 [°C],Distância do núcleo para TjMAX (avg) [°C],E-core 7 [°C],P-core 0 T0 Uso [%],CPU Inteira [°C],iGPU VID [V],Potência total da CPU [W],P-core 1 T0 Relógio efetivo [MHz],Memória GPU alocada [MB],P-core 1 T1 Uso [%],Memória virtual disponível [MB],P-core 3 T0 Uso [%],P-core 0 [°C],P-core 0 C6 Ocupação [%],Core C7 Ocupação (avg) [%],E-core 5 T0 Utilização [%],P-core 2 C7 Ocupação [%],Carga do núcleo da GPU [%],P-core 1 Relógio [MHz],Temperatura de ponto quente da GPU [°C],P-core 0 Distância para TjMAX [°C],P-core 2 VID [V],Taxa de download atual [KB/s],P-core 3 C1 Ocupação [%],E-core 7 T0 C0 Ocupação [%],E-core 6 Distância para TjMAX [°C],Taxa de upload atual [KB/s],Carga do barramento GPU [%],Taxa de leituras [MB/s],E-core 7 T0 Relógio efetivo [MHz],P-core 2 T1 C0 Ocupação [%],GPU Render/Computing Uso [%],P-core 0 T0 Utilização [%],Uso máximo de CPU / thread [%],Memória física disponível [MB],E-core 6 T0 Utilização [%],E-core 4 [°C],Package C6 Ocupação [%],Memória virtual comprometida [MB],Carga da memória virtual [%],Utilização do arquivo de paginação [%],CPU Inteira [°C].1,E-core 4 Relação [x],P-core 3 T1 Utilização [%],Core C6 Ocupação (avg) [%],P-core 0 T1 Utilização [%],GPU Potência [W],P-core 3 Relação [x],P-core 3 Distância para TjMAX [°C],GPU PCIe +3 3V Entrada de energia (est) [W],Package C3 Ocupação [%],P-core 3 T1 C0 Ocupação [%],P-core 2 Relação [x],E-core 4 T0 Utilização [%],E-core 5 C1 Ocupação [%],Atividade de gravação [%],P-core 3 T1 Relógio efetivo [MHz],Memória GPU disponível [MB],Temperatura de junção da memória GPU [°C],P-core 1 C6 Ocupação [%],P-core 2 [°C],Atividade total [%],Potência do System Agent [W],Potência de núcleos IA [W],Relógios efetivos núcleo (avg) [MHz],E-core 5 Relógio [MHz],E-core 5 T0 C0 Ocupação [%],CPU IA Cores [°C],E-core 6 C1 Ocupação [%],E-core 7 C6 Ocupação [%],Page File Used [MB],Potência total do sistema [W],GPU Core Voltage [V],GPU 12VHPWR Potência [W],P-core 1 Distância para TjMAX [°C],E-core 4 Distância para TjMAX [°C],E-core 5 C6 Ocupação [%],E-core 5 Relação [x],P-core 3 T0 C0 Ocupação [%],E-core 6 C6 Ocupação [%],P-core 0 T1 C0 Ocupação [%],Utilização de D3D GPU [%].1,E-core 6 VID [V],P-core 0 T0 Relógio efetivo [MHz],Temperatura do disco 3 [°C],P-core 2 T0 C0 Ocupação [%],Relógio de vídeo GPU [MHz],GPU Crossbar Relógio [MHz],E-core 4 T0 Uso [%],P-core 0 Relógio [MHz],P-core 3 T1 Uso [%],P-core 3 C7 Ocupação [%],P-core 1 C1 Ocupação [%],E-core 7 T0 Uso [%],Núcleo máximo [°C],VR VCC Temperatura (SVID) [°C],Utilização de D3D GPU [%],E-core 5 T0 Uso [%],P-core 1 T0 Utilização [%],Potência do restante do chip [W],GPU FBVDD Tensão de entrada [V],E-core 6 [°C],P-core 2 C6 Ocupação [%],Core C1 Ocupação (avg) [%],Utilização do núcleo (avg) [%],Relógio de memória GPU [MHz],Uso do núcleo (avg) [%],GPU Clock [MHz].1,P-core 2 Distância para TjMAX [°C],VR VCC Corrente (SVID IOUT) [A],Package C2 Ocupação [%],P-core 0 Relação [x],P-core 2 T1 Uso [%],E-core 5 Distância para TjMAX [°C],Fonte PP de entrada GPU Potência (sum) [W],Uso total da GPU [%],Utilizações de D3D GPU (avg) [%],GPU Core Temperatura [°C],E-core 5 T0 Relógio efetivo [MHz],P-core 3 Relógio [MHz],P-core 0 C1 Ocupação [%],P-core 1 C7 Ocupação [%],GPU FBVDD Voltagemm de saída [V],E-core 7 VID [V],P-core 2 C1 Ocupação [%],IGPU Potência [W],Uncore Relação [x],PCI Express Error Counters (avg) [],P-core 0 T1 Uso [%],P-core 3 T0 Utilização [%],Relação do relógio do núcleo (avg) [x],P-core 2 T1 Relógio efetivo [MHz],E-core 4 T0 Relógio efetivo [MHz],Date,E-core 4 VID [V],Temperaturas centrais (avg) [°C],GPU 12VHPWR Voltagem [V],E-core 4 C1 Ocupação [%],Memória dinâmica D3D GPU [MB],E-core 6 T0 C0 Ocupação [%],Carga da memória física [%],GPU Core (NVVDD) Saida de Energia [W],P-core 2 T1 Utilização [%],E-core 4 T0 C0 Ocupação [%],P-core 1 Relação [x],Velocidade do link PCIe [GT/s],GPU FBVDD Saida de Energia [W],Uso total da CPU [%],Core VIDs (avg) [V],Ring/LLC Relógio [MHz],CPU GT Cores (gráficos) [°C],P-core 0 T0 C0 Ocupação [%],Taxa de gravações [MB/s],E-core 4 C6 Ocupação [%],GPU Clock [MHz],P-core 3 C6 Ocupação [%],Recovery Count [],Uncore VID [V],E-core 7 Relógio [MHz],Relógio de memória GPU [MHz].1,GPU FBVDD Entrada de energia [W],P-core 1 T1 Utilização [%],E-core 6 Relógio [MHz],Temperatura GPU [°C],Memória dedicada D3D GPU [MB],Limite térmico da GPU [°C],P-core 1 VID [V],P-core 0 T1 Relógio efetivo [MHz],P-core 3 VID [V],E-core 5 VID [V],Memória dinâmica D3D GPU [MB].1,E-core 6 Relação [x],E-core 7 Relação [x],P-core 1 T1 Relógio efetivo [MHz],Utilização total da CPU [%],P-core 3 T0 Relógio efetivo [MHz],P-core 0 VID [V],Relógio efetivo médio [MHz],P-core 2 Relógio [MHz],E-core 6 T0 Uso [%],P-core 1 T0 Uso [%]
44,0.0,43.0,5013,20:11:32.485,0.6,0.0,0.0,4.506,1097.3,3.9,13.4,42,0.007,8.0,53,0.6,0.0,0.3,1109.8,6.3,42.5,2.2,0.0,50.2,47,55,47,11.0,48,0.0,4.73,32.5,0,0.0,9683,0.0,45,0.0,69.7,0.3,99.3,0.0,1197.1,0.0,55,0.685,0.0,43.6,13.5,53,0.0,0.0,0.277,145.8,0.0,0.4,5.2,29.6,2882,0.2,47,0.2,11523,54.3,9.9,48,11.0,7.8,47.7,0.0,0.0,13.0,56,0.0,1.5,15.5,12.0,1.3,0.0,0.2,189.3,0,0.0,0.0,44,0.8,3.139,1.062,45.4,1097.3,0.4,46,0.0,86.1,1324,1.844,0.0,0.0,58,53,99.5,11.0,0.5,98.7,0.1,0.0,0.687,125.0,43,0.3,0.0,0.0,2.7,798.0,15.4,36.3,3.2,13.9,47,49,1.6,0.8,1.4,0.139,0.0,47,0.0,10.3,2.1,2593.0,6.4,0.0,56,5.0,5.5,8.0,0.4,53,0.0,1.1,0.3,48,4.1,1296.8,35.2,93.1,0.0,0.686,0.0,4.733,4.0,0,29.6,0.4,11.1,0.3,22.1,21.6.2026,0.686,45,0.0,0.0,622,1.3,63.4,0.0,0.0,2.1,12.0,0.0,0.0,6.4,0.685,399.0,48,11.0,0.004,97.7,350.0,0.0,0,0.626,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.688,0.6,0.686,0.692,0,11.0,11.0,0.4,2.1,4.7,0.669,38.5,1197.1,2.0,0.0
45,0.0,45.0,5012,20:11:33.494,0.4,0.0,0.0,4.506,1097.3,3.9,106.1,44,0.002,4.5,54,0.7,0.0,0.2,1159.7,4.3,42.5,3.2,0.0,78.8,47,54,46,6.0,48,0.0,4.303,62.0,0,17.9,9684,0.0,45,0.0,81.6,0.1,99.5,0.0,1197.1,0.0,55,0.687,0.0,27.7,8.3,53,0.0,0.0,0.633,88.2,0.0,0.1,4.0,17.9,2883,6.3,46,2.7,11522,54.3,9.9,48,11.0,7.2,47.3,0.0,0.0,14.0,55,0.0,11.8,15.2,14.0,1.3,0.0,0.2,172.8,0,0.0,0.0,45,0.9,2.89,0.98,47.1,1097.3,1.1,46,0.0,91.3,1324,1.748,0.0,0.0,56,54,98.8,11.0,0.7,90.4,0.1,0.0,0.687,95.7,43,0.2,0.0,0.0,2.3,897.8,14.7,51.8,0.0,8.0,47,48,0.3,0.0,2.4,0.111,0.0,47,0.0,4.9,2.2,42.0,5.7,0.0,55,3.75,22.8,9.0,0.0,53,0.0,0.2,0.1,48,11.9,1396.6,11.2,96.2,0.0,0.686,0.0,4.306,4.0,0,6.0,0.5,11.6,0.5,15.8,21.6.2026,0.683,46,0.0,0.0,622,9.5,63.4,0.0,0.0,1.6,12.0,0.0,0.0,5.7,0.685,399.0,48,7.3,0.006,98.3,350.0,0.0,0,0.633,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.686,0.6,0.685,0.687,0,11.0,11.0,0.5,2.2,6.3,0.676,37.0,1396.6,8.0,4.8
44,0.0,43.0,5015,20:11:34.486,0.0,0.0,0.0,4.506,1396.6,3.9,0.4,44,0.007,6.8,54,0.2,0.0,0.1,1259.4,3.2,42.5,4.0,0.0,57.1,47,54,46,11.4,48,0.0,4.693,45.6,0,0.0,9685,1.6,45,0.0,73.1,0.7,99.5,0.0,1097.3,0.0,55,0.692,5.7,34.7,10.8,54,7.1,0.0,0.064,117.8,0.0,0.5,5.2,25.3,2880,0.0,47,1.1,11522,54.3,9.9,48,14.0,9.5,48.4,0.0,0.0,12.0,56,0.0,3.6,18.0,12.0,0.7,0.0,0.0,223.1,0,0.0,0.0,45,0.2,3.155,1.014,44.6,1396.6,0.2,45,0.0,88.9,1324,1.83,0.0,0.0,56,53,99.8,14.0,0.6,99.9,0.1,0.0,0.71,120.1,43,0.3,0.0,0.0,0.7,897.8,17.7,41.6,0.0,11.0,47,48,2.0,0.0,2.0,0.145,0.0,46,0.0,7.7,2.1,42.0,6.0,0.0,55,2.5,10.6,9.0,1.2,53,0.0,1.2,0.3,46,1.8,1197.1,26.8,94.0,0.0,0.714,0.0,4.693,4.0,0,25.3,0.5,12.6,0.5,15.4,21.6.2026,0.707,46,0.0,0.0,622,0.0,63.5,0.0,0.0,1.5,11.0,0.0,0.0,6.0,0.697,399.0,48,10.9,0.0,98.4,350.0,0.0,0,0.633,1496.3,0.0,0.0,0.0,1396.6,0.0,0,0.0,0.692,0.8,0.685,0.71,0,14.0,15.0,0.4,2.1,5.9,0.668,41.7,1197.1,0.0,3.5
87,22.8,45.0,6084,20:11:35.488,38.5,0.0,4.9,4.506,1097.3,32.7,743.6,83,0.009,51.3,27,1.5,0.0,57.5,2730.8,1484.1,42.5,41.0,0.0,17.5,73,24,73,40.3,91,0.0,19.021,1625.2,0,25.0,8538,35.6,77,0.5,37.6,48.2,52.0,0.0,3990.2,0.0,23,0.963,2.4,18.5,37.6,27,0.1,0.0,5.611,939.6,21.8,0.5,56.3,46.5,1811,40.4,73,0.1,12669,59.7,9.9,91,11.0,63.5,32.2,55.0,0.0,40.0,13,0.0,1.1,45.1,14.0,44.2,5.4,0.2,1629.9,0,0.0,0.0,71,1.6,3.734,14.568,1157.7,1097.3,30.0,91,2.0,56.7,1324,5.809,0.0,0.0,17,27,64.0,11.0,27.3,71.7,33.9,0.0,0.973,1393.7,43,36.7,0.0,0.0,30.1,4090.0,45.2,31.8,6.5,38.2,87,47,1.6,46.5,63.1,0.365,0.0,73,0.7,10.4,49.5,42.0,35.6,0.0,29,25.625,3.1,41.0,23.0,27,0.0,1.2,0.3,50,883.6,3990.2,30.5,49.0,0.0,0.968,9.0,19.037,34.0,0,35.0,43.2,27.4,898.8,805.1,21.6.2026,0.958,76,0.0,6.3,622,25.7,77.0,0.0,34.8,29.6,40.0,0.0,0.0,35.6,0.965,3391.7,50,40.4,0.003,63.3,350.0,0.3,0,0.901,3092.4,0.0,0.0,37.0,3092.4,0.0,0,0.0,0.973,1419.1,0.958,0.953,0,31.0,31.0,953.9,49.5,1115.1,0.975,1220.9,1396.6,27.8,41.8
56,70.0,45.0,5022,20:11:36.515,82.1,0.0,23.1,4.506,1097.3,71.8,1887.9,57,0.0,114.1,46,0.2,0.0,129.8,2182.2,3332.6,42.5,72.5,0.0,0.0,55,46,54,70.9,57,0.0,40.372,2908.5,0,70.2,9682,68.3,52,2.9,0.0,107.0,0.0,0.0,1396.6,0.0,48,0.898,0.1,15.1,74.2,45,0.0,0.0,0.109,2077.2,62.2,0.1,110.6,82.1,2873,103.6,55,0.0,11525,54.3,9.9,57,11.0,128.0,5.9,121.1,0.0,36.0,44,0.0,0.0,80.6,36.0,107.4,20.4,0.0,3301.5,0,0.0,0.0,50,0.2,3.851,35.508,2634.9,1097.3,68.0,57,13.0,1.2,1324,10.598,0.0,0.0,43,45,10.8,11.0,69.0,19.5,76.1,0.0,0.676,2855.9,43,81.4,0.0,0.0,71.2,4489.0,80.7,0.0,16.8,74.3,57,48,0.3,68.0,113.2,0.575,0.0,55,0.6,15.4,112.8,42.0,71.9,0.0,50,4.375,0.0,45.0,61.0,45,0.0,0.2,0.0,50,1962.7,3591.2,7.1,0.0,0.0,0.686,12.4,40.368,39.0,0,76.3,108.9,21.9,2535.0,1951.3,21.6.2026,0.676,54,0.0,15.2,622,66.3,63.6,0.0,98.2,70.9,14.0,0.0,0.0,71.9,0.808,3890.5,50,70.7,0.019,12.3,350.0,0.0,0,0.983,1097.3,0.0,0.0,111.5,1097.3,0.0,0,0.0,0.888,3120.8,0.893,0.676,0,11.0,11.0,2877.0,112.8,2808.2,1.067,2765.3,3591.2,66.9,72.6
44,0.0,45.0,5020,20:11:37.525,0.0,0.0,0.6,4.506,1097.3,5.2,0.5,45,0.006,8.5,53,0.0,0.0,0.6,1197.1,12.1,42.5,8.7,0.0,54.6,47,54,47,12.2,48,0.0,5.001,128.7,0,0.2,9685,0.0,45,0.0,65.5,0.4,94.2,0.0,1197.1,0.0,55,0.686,0.0,38.6,14.2,53,0.0,0.0,0.0,154.7,0.0,0.5,7.6,16.3,2875,0.0,47,1.8,11522,54.3,9.9,48,11.0,8.3,47.3,0.3,0.0,13.0,56,0.0,3.1,17.1,12.0,4.6,0.0,0.2,198.6,0,0.0,0.0,45,0.2,3.144,1.335,62.6,1097.3,0.5,46,0.0,84.5,1324,1.851,0.0,0.0,55,53,99.5,11.0,0.5,99.9,0.3,0.0,0.733,163.6,43,0.7,0.0,0.0,7.5,897.8,16.3,35.8,10.2,14.1,47,48,1.8,0.0,6.0,0.148,0.0,47,0.6,10.3,3.1,42.0,4.2,0.0,55,4.375,10.5,9.0,0.2,53,0.0,1.2,0.3,48,5.4,1296.8,27.6,77.2,0.0,0.68,3.9,4.999,10.0,0,0.0,0.5,12.0,0.5,77.0,21.6.2026,0.683,46,0.0,1.8,622,0.1,63.5,0.0,0.0,7.2,12.0,0.0,0.0,4.2,0.689,997.6,48,12.6,0.004,90.5,99.8,3.8,0,0.633,1097.3,0.0,0.0,0.0,1695.9,0.0,0,0.0,0.686,4.3,0.686,0.683,0,17.0,11.0,0.5,3.1,5.3,0.675,59.6,1197.1,0.0,0.0
44,0.0,45.0,5020,20:11:38.533,1.7,0.0,0.0,4.506,1097.3,4.0,1.4,45,0.007,1.6,53,0.0,0.0,1.1,1147.2,28.1,42.5,3.6,0.0,48.5,47,54,47,13.1,48,0.0,4.743,57.2,0,0.6,9685,1.0,45,0.0,65.9,0.4,98.6,0.0,1296.8,0.0,55,0.683,0.0,55.6,2.1,53,0.0,0.0,0.0,20.5,0.0,0.5,6.4,21.1,2875,0.1,47,0.3,11522,54.3,9.9,48,11.0,7.0,48.1,0.0,0.0,13.0,56,0.0,1.0,15.1,13.0,6.3,0.0,0.0,165.4,0,0.0,0.0,44,0.0,3.122,1.086,47.1,1097.3,0.7,46,0.0,97.6,1324,1.795,0.0,0.0,55,53,99.2,11.0,0.5,99.8,0.0,0.0,0.682,150.1,42,1.1,0.0,0.0,11.3,897.8,15.3,24.1,2.4,3.4,47,48,1.7,0.0,2.5,0.142,0.0,47,0.0,11.5,2.2,42.0,5.7,0.0,56,3.125,3.5,9.0,0.6,53,0.0,1.2,0.3,48,7.4,1296.8,33.9,92.3,0.0,0.682,0.0,4.745,4.0,0,0.0,0.4,11.5,0.5,128.6,21.6.2026,1.019,46,0.0,0.0,622,0.1,63.5,0.0,0.0,11.7,13.0,0.0,0.0,5.7,0.724,399.0,48,12.9,0.0,88.1,350.0,0.0,0,0.638,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.692,0.4,0.678,0.682,0,11.0,11.0,0.4,2.2,5.1,0.674,54.3,1296.8,0.0,21.1
44,0.0,43.0,5019,20:11:39.547,2.7,0.0,0.0,4.506,1097.3,4.0,0.4,45,0.007,4.2,54,0.0,0.0,0.1,1421.5,2.5,42.5,4.3,0.0,64.1,46,54,46,12.8,48,0.0,4.743,64.3,0,0.0,9685,3.0,46,0.0,78.2,1.8,99.5,0.0,1396.6,0.0,54,0.684,0.0,17.8,7.7,54,0.0,0.0,0.063,80.5,0.0,0.0,8.6,15.0,2876,0.0,46,2.3,11521,54.3,9.9,48,11.0,9.3,48.2,0.0,0.0,17.0,56,0.0,16.4,15.4,17.0,2.8,0.0,0.2,210.5,0,0.0,0.0,45,0.2,3.122,1.086,52.4,1097.3,2.9,46,0.0,91.9,1324,1.795,0.0,0.0,55,54,97.0,11.0,0.6,99.9,0.0,0.0,0.734,196.3,42,0.2,0.0,0.0,4.2,1596.1,15.0,60.2,5.1,6.9,46,48,0.2,5.6,3.1,0.142,0.0,46,0.0,5.2,2.6,42.0,4.8,0.0,55,3.125,28.3,16.0,0.0,54,0.0,0.1,0.0,48,31.2,1695.9,18.5,88.8,0.0,0.681,0.0,4.02,10.0,0,0.0,0.5,14.2,0.4,35.4,21.6.2026,0.684,46,0.0,0.0,622,0.0,63.5,0.0,0.0,3.2,14.0,0.0,0.0,4.8,0.691,997.6,48,13.2,0.001,96.7,350.0,0.0,0,0.646,1097.3,0.0,0.0,0.0,1695.9,0.0,0,0.0,0.689,0.5,0.689,0.684,0,17.0,11.0,0.4,2.6,6.4,0.688,54.8,1695.9,1.2,6.6
43,0.1,43.0,5019,20:11:40.544,0.0,0.0,0.0,4.506,1097.3,4.6,6.0,45,0.006,6.9,53,0.3,0.0,0.3,1159.7,6.3,42.5,7.6,0.0,60.6,46,55,47,12.1,48,0.0,4.856,98.1,0,1.2,9686,0.0,42,0.0,69.9,0.3,98.8,0.0,1296.8,0.0,58,0.708,0.1,40.8,11.7,54,0.0,0.0,0.311,128.7,0.0,0.5,8.2,16.1,2875,0.0,46,2.1,11521,54.3,9.9,48,11.0,9.2,48.0,0.0,0.0,13.0,57,0.0,3.0,17.8,13.0,0.7,0.0,0.0,235.2,0,0.0,0.0,44,0.4,3.154,1.19,57.6,1097.3,0.7,45,0.0,87.9,1324,1.85,0.0,0.0,55,54,99.2,11.0,0.7,99.5,0.0,0.0,0.698,177.2,42,0.6,0.0,0.0,0.7,997.6,16.1,36.8,5.1,11.2,47,47,1.8,0.0,4.8,0.142,0.0,46,0.0,8.3,2.6,36.0,3.8,0.0,56,3.75,16.5,10.0,1.2,54,0.0,1.1,0.3,48,8.3,1296.8,20.2,83.3,0.0,0.683,0.0,4.847,4.0,0,2.7,0.5,11.6,0.4,24.1,21.6.2026,0.689,45,0.0,0.0,622,0.5,63.5,0.0,0.0,2.2,13.0,0.0,0.0,3.8,0.695,399.0,48,12.9,0.005,97.6,99.8,0.0,0,0.641,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.714,0.5,0.699,0.689,0,11.0,11.0,0.5,2.6,6.2,0.68,55.7,1296.8,0.0,0.0
53,0.0,43.0,5109,20:11:41.538,0.0,0.0,0.0,4.506,3092.4,4.2,0.5,48,0.006,7.2,51,3.0,0.0,0.2,2955.3,5.2,42.5,2.9,0.0,64.3,48,50,49,12.9,60,0.0,5.483,45.7,0,0.4,9547,0.8,60,0.0,70.0,0.9,99.4,0.0,4189.8,0.0,40,1.065,0.0,54.6,12.3,52,0.0,0.0,8.293,136.8,0.0,0.5,10.0,19.0,2786,0.3,48,2.1,11660,54.9,9.9,60,31.0,14.0,48.2,0.0,0.0,45.0,47,0.0,1.2,18.8,41.0,1.6,0.0,0.2,348.6,0,0.0,0.0,50,3.2,3.206,1.737,68.1,1097.3,1.1,60,0.0,87.4,1324,1.971,0.0,0.0,52,52,98.8,11.0,0.5,99.9,0.0,0.0,0.937,240.3,43,0.4,0.0,0.0,2.9,4489.0,19.0,20.1,0.0,12.4,60,47,2.0,1.8,1.8,0.146,0.0,48,0.0,9.1,3.1,42.0,5.2,0.0,50,12.5,9.4,45.0,0.4,52,0.0,1.3,0.3,48,12.4,4489.0,18.6,96.3,0.0,1.03,0.0,5.497,39.0,0,0.0,0.5,29.6,0.4,20.6,21.6.2026,0.928,50,0.0,0.0,622,0.0,64.7,0.0,0.0,1.6,42.0,0.0,0.0,5.2,0.972,3890.5,48,12.9,0.09,98.3,350.0,1.1,0,0.986,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,1.08,0.4,1.008,0.667,0,11.0,11.0,0.4,3.1,5.8,1.062,68.0,4090.0,0.0,11.4
83,50.3,43.0,6578,20:11:42.538,56.3,0.0,2.5,4.506,3092.4,56.6,1512.7,81,0.006,88.2,35,1.8,0.0,85.7,3578.7,2208.8,42.5,57.6,0.0,23.2,65,29,65,65.4,81,0.0,5.483,2381.8,0,49.8,7924,59.3,69,0.2,24.6,86.5,38.7,0.0,4289.5,0.0,31,1.039,0.0,14.1,58.2,35,0.0,0.0,6.898,1627.2,51.7,0.1,103.5,79.8,1317,82.1,65,0.0,13282,62.6,9.9,81,31.0,126.2,22.5,83.1,0.0,36.0,17,0.0,0.0,79.5,43.0,83.4,0.2,0.0,3239.4,0,0.0,0.0,72,1.8,3.206,1.737,2089.6,3092.4,54.8,81,2.1,38.7,1324,1.971,0.0,0.0,19,35,44.2,31.0,52.5,47.5,52.4,0.0,1.044,2601.2,42,55.5,0.0,0.0,51.1,4189.8,79.8,0.9,5.0,58.9,83,47,0.3,55.8,92.8,0.146,0.0,65,0.2,4.3,89.6,42.0,59.4,0.0,28,38.751,0.0,42.0,52.0,35,0.0,0.2,0.0,50,1589.7,3591.2,6.0,35.5,0.0,1.059,1.6,30.778,38.0,0,74.3,82.7,35.9,2053.3,1525.4,21.6.2026,1.044,71,0.0,3.1,622,49.9,83.3,0.0,79.9,50.7,43.0,0.0,0.0,59.4,1.044,3790.7,50,66.1,0.0,45.4,350.0,3.9,0,0.968,2992.7,0.0,0.0,80.6,3092.4,0.0,0,0.0,1.017,2135.3,1.044,1.044,0,31.0,30.0,2074.4,89.5,2126.0,1.064,2193.5,4289.5,51.4,58.5
42,18.0,44.0,5009,20:11:43.533,20.3,0.0,8.3,4.506,1097.3,22.5,549.4,44,0.006,32.9,53,0.1,0.0,27.6,1583.6,701.0,42.5,24.3,0.0,16.9,47,54,47,36.3,48,0.0,14.92,792.5,0,20.7,9688,10.7,46,0.1,43.7,29.5,70.8,0.0,1396.6,0.0,54,0.892,0.1,24.5,22.6,53,0.0,0.0,0.045,597.4,18.0,0.4,40.7,36.3,2886,30.4,47,0.0,11519,54.3,9.9,48,11.0,42.9,36.2,35.5,0.0,20.0,58,0.0,0.6,33.9,35.0,30.2,7.7,0.1,1085.0,0,0.0,0.3,45,0.2,3.459,10.801,767.8,1097.3,18.0,47,7.6,68.1,1324,4.56,0.0,0.0,56,53,73.9,11.0,26.5,74.1,21.2,0.0,0.877,1131.8,42,17.7,0.0,0.0,20.2,1396.6,35.9,31.1,12.4,23.6,47,48,1.6,19.3,32.1,0.31,0.0,47,0.2,14.3,32.9,42.0,22.0,0.0,55,15.625,2.3,14.0,18.0,53,0.0,1.1,0.3,48,535.2,1995.1,38.0,56.2,0.0,1.011,7.4,15.463,15.0,0,15.8,35.9,15.9,737.8,535.1,21.6.2026,0.875,46,0.0,8.6,622,17.9,63.4,0.0,28.9,18.5,14.0,0.0,0.0,22.0,0.874,1496.3,48,33.7,0.004,71.9,99.8,1.2,0,0.738,1097.3,0.0,0.0,28.6,1097.3,0.0,0,0.0,0.877,908.2,0.88,0.88,0,11.0,11.0,726.7,33.0,913.7,0.697,806.7,3491.5,16.7,26.5
44,0.0,43.0,5008,20:11:44.543,0.0,0.0,0.0,4.506,1097.3,5.0,1.3,45,0.005,6.8,54,0.0,0.0,0.3,1109.8,6.4,42.5,9.9,0.0,35.6,46,55,46,17.1,48,0.0,4.936,134.9,0,0.0,9688,0.6,45,0.0,62.7,0.3,95.2,0.0,1197.1,0.0,55,0.687,0.0,32.0,10.9,54,0.0,0.0,0.0,119.2,0.0,0.4,11.2,17.1,2886,0.1,46,1.8,11519,54.3,9.9,48,11.0,8.4,48.1,0.0,0.0,12.0,56,0.0,1.1,16.1,12.0,1.0,0.0,0.2,208.1,0,0.0,0.0,44,0.2,3.141,1.267,63.9,1097.3,0.4,47,0.0,88.7,1324,1.878,0.0,0.0,55,54,99.5,11.0,0.5,99.8,0.0,0.0,0.689,256.2,42,0.5,0.0,0.0,1.6,897.8,15.2,46.8,13.2,11.6,46,48,1.7,0.0,6.3,0.145,0.0,46,0.0,11.1,2.9,42.0,4.6,0.0,56,3.125,8.5,9.0,0.2,54,0.0,1.1,0.3,48,4.5,1197.1,39.6,73.1,0.0,0.689,3.9,4.939,10.0,0,0.0,0.4,11.1,0.4,29.4,21.6.2026,0.695,45,0.0,0.0,622,0.1,63.4,0.0,0.0,2.7,12.0,0.0,0.0,4.6,0.686,997.6,48,19.2,0.004,97.1,350.0,0.0,0,0.633,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.684,0.7,0.682,0.69,0,11.0,11.0,0.4,2.9,5.0,0.671,64.6,1197.1,0.3,8.6
44,0.0,43.0,5008,20:11:45.540,0.7,0.0,0.0,4.506,1097.3,3.6,6.3,44,0.003,4.6,53,0.0,0.0,0.0,1109.8,0.9,42.5,3.6,0.0,56.2,46,55,47,8.5,48,0.0,4.032,45.6,0,0.7,9688,3.9,45,0.0,75.2,0.2,99.8,0.0,1097.3,0.0,55,0.69,0.3,24.8,8.5,54,0.0,0.0,0.0,92.9,0.0,0.2,4.0,33.4,2887,0.2,46,14.7,11519,54.3,9.9,48,11.0,10.5,48.2,0.0,0.0,12.0,56,0.0,1.5,16.9,12.0,2.9,0.0,0.3,260.6,0,0.0,0.0,44,0.3,2.558,1.052,46.3,1097.3,0.8,45,0.0,91.2,1324,1.488,0.0,0.0,56,54,99.2,11.0,0.5,99.3,0.0,0.0,0.683,94.0,42,0.1,0.0,0.0,4.3,997.6,15.7,54.3,4.3,6.8,47,48,0.7,2.4,2.0,0.117,0.0,46,0.0,7.8,2.1,42.0,6.8,0.0,56,5.0,20.6,10.0,0.7,54,0.0,0.5,0.1,48,7.8,1197.1,33.3,90.5,0.0,0.686,0.0,4.033,10.0,0,33.4,0.4,11.1,0.4,41.0,21.6.2026,0.688,45,0.0,0.0,622,0.6,63.4,0.0,0.0,3.7,11.0,0.0,0.0,6.8,0.687,997.6,48,8.1,0.043,96.1,350.0,0.0,0,0.633,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.691,0.5,0.685,0.688,0,11.0,11.0,0.4,2.1,5.4,0.686,45.7,1197.1,2.3,2.7
