P-core 3 [°C],P-core 1 T1 C0 Ocupação [%],PCH Temperatura [°C],Memória física utilizada [MB],Time,P-core 2 T0 Uso [%],GPU Core (NVVDD) Saida de Energia [W].1,E-core 7 C1 Ocupação [%],Potência das linhas GPU (avg) [W],E-core 4 Relógio [MHz],Core C0 Ocupação (avg) [%],E-core 6 T0 Relógio efetivo [MHz],P-core 1 [°C],Potência de núcleo GT [W],E-core 7 T0 Utilização [%],E-core 7 Distância para TjMAX [°C],Atividade de leitura [%],GPU Core (NVVDD) Entrada de energia (sum) [W],P-core 2 T0 Utilização [%],Relógios núcleo (avg) [MHz],P-core 2 T0 Relógio efetivo [MHz],SPD Hub Temperatura [°C],P-core 1 T0 C0 Ocupação [%],Uso de memória GPU [%],P-core 0 C7 Ocupação [%],E-core 5 [°C],Distância do núcleo para TjMAX (avg) [°C],E-core 7 [°C],P-core 0 T0 Uso [%],CPU Inteira [°C],iGPU VID [V],Temperatura do disco [°C],Potência total da CPU [W],P-core 1 T0 Relógio efetivo [MHz],Memória GPU alocada [MB],P-core 1 T1 Uso [%],Memória virtual disponível [MB],P-core 3 T0 Uso [%],P-core 0 [°C],P-core 0 C6 Ocupação [%],Core C7 Ocupação (avg) [%],E-core 5 T0 Utilização [%],P-core 2 C7 Ocupação [%],Carga do núcleo da GPU [%],P-core 1 Relógio [MHz],Temperatura de ponto quente da GPU [°C],P-core 0 Distância para TjMAX [°C],P-core 2 VID [V],Taxa de download atual [KB/s],P-core 3 C1 Ocupação [%],E-core 7 T0 C0 Ocupação [%],E-core 6 Distância para TjMAX [°C],Taxa de upload atual [KB/s],Carga do barramento GPU [%],Taxa de leituras [MB/s],E-core 7 T0 Relógio efetivo [MHz],P-core 2 T1 C0 Ocupação [%],GPU Render/Computing Uso [%],P-core 0 T0 Utilização [%],Uso máximo de CPU / thread [%],Memória física disponível [MB],E-core 6 T0 Utilização [%],E-core 4 [°C],Package C6 Ocupação [%],Memória virtual comprometida [MB],Carga da memória virtual [%],Utilização do arquivo de paginação [%],CPU Inteira [°C].1,E-core 4 Relação [x],P-core 3 T1 Utilização [%],Core C6 Ocupação (avg) [%],P-core 0 T1 Utilização [%],GPU Potência [W],P-core 3 Relação [x],P-core 3 Distância para TjMAX [°C],GPU PCIe +3 3V Entrada de energia (est) [W],Package C3 Ocupação [%],P-core 3 T1 C0 Ocupação [%],P-core 2 Relação [x],E-core 4 T0 Utilização [%],E-core 5 C1 Ocupação [%],Atividade de gravação [%],P-core 3 T1 Relógio efetivo [MHz],Memória GPU disponível [MB],Temperatura de junção da memória GPU [°C],P-core 1 C6 Ocupação [%],P-core 2 [°C],Atividade total [%],Potência do System Agent [W],Potência de núcleos IA [W],Relógios efetivos núcleo (avg) [MHz],E-core 5 Relógio [MHz],E-core 5 T0 C0 Ocupação [%],CPU IA Cores [°C],E-core 6 C1 Ocupação [%],E-core 7 C6 Ocupação [%],Page File Used [MB],Potência total do sistema [W],GPU Core Voltage [V],GPU 12VHPWR Potência [W],P-core 1 Distância para TjMAX [°C],E-core 4 Distância para TjMAX [°C],E-core 5 C6 Ocupação [%],E-core 5 Relação [x],P-core 3 T0 C0 Ocupação [%],E-core 6 C6 Ocupação [%],P-core 0 T1 C0 Ocupação [%],Utilização de D3D GPU [%].1,E-core 6 VID [V],P-core 0 T0 Relógio efetivo [MHz],Temperatura do disco 3 [°C],P-core 2 T0 C0 Ocupação [%],Relógio de vídeo GPU [MHz],GPU Crossbar Relógio [MHz],E-core 4 T0 Uso [%],P-core 0 Relógio [MHz],P-core 3 T1 Uso [%],P-core 3 C7 Ocupação [%],P-core 1 C1 Ocupação [%],E-core 7 T0 Uso [%],Núcleo máximo [°C],VR VCC Temperatura (SVID) [°C],Utilização de D3D GPU [%],E-core 5 T0 Uso [%],P-core 1 T0 Utilização [%],Potência do restante do chip [W],GPU FBVDD Tensão de entrada [V],E-core 6 [°C],P-core 2 C6 Ocupação [%],Core C1 Ocupação (avg) [%],Utilização do núcleo (avg) [%],Relógio de memória GPU [MHz],Uso do núcleo (avg) [%],GPU Clock [MHz].1,P-core 2 Distância para TjMAX [°C],VR VCC Corrente (SVID IOUT) [A],Package C2 Ocupação [%],P-core 0 Relação [x],P-core 2 T1 Uso [%],E-core 5 Distância para TjMAX [°C],Fonte PP de entrada GPU Potência (sum) [W],GPU D3D Uso (avg) [%],Uso total da GPU [%],Temperatura do disco 2 [°C],Utilizações de D3D GPU (avg) [%],GPU Core Temperatura [°C],E-core 5 T0 Relógio efetivo [MHz],P-core 3 Relógio [MHz],P-core 0 C1 Ocupação [%],P-core 1 C7 Ocupação [%],GPU FBVDD Voltagemm de saída [V],E-core 7 VID [V],P-core 2 C1 Ocupação [%],IGPU Potência [W],Uncore Relação [x],PCI Express Error Counters (avg) [],P-core 0 T1 Uso [%],P-core 3 T0 Utilização [%],Relação do relógio do núcleo (avg) [x],P-core 2 T1 Relógio efetivo [MHz],E-core 4 T0 Relógio efetivo [MHz],Date,E-core 4 VID [V],Temperaturas centrais (avg) [°C],GPU 12VHPWR Voltagem [V],E-core 4 C1 Ocupação [%],Memória dinâmica D3D GPU [MB],E-core 6 T0 C0 Ocupação [%],Carga da memória física [%],GPU Core (NVVDD) Saida de Energia [W],P-core 2 T1 Utilização [%],E-core 4 T0 C0 Ocupação [%],P-core 1 Relação [x],Velocidade do link PCIe [GT/s],GPU FBVDD Saida de Energia [W],Uso total da CPU [%],Core VIDs (avg) [V],Ring/LLC Relógio [MHz],CPU GT Cores (gráficos) [°C],P-core 0 T0 C0 Ocupação [%],Taxa de gravações [MB/s],E-core 4 C6 Ocupação [%],GPU Clock [MHz],P-core 3 C6 Ocupação [%],Recovery Count [],Uncore VID [V],E-core 7 Relógio [MHz],Relógio de memória GPU [MHz].1,GPU FBVDD Entrada de energia [W],P-core 1 T1 Utilização [%],E-core 6 Relógio [MHz],Temperatura GPU [°C],Memória dedicada D3D GPU [MB],Limite térmico da GPU [°C],P-core 1 VID [V],P-core 0 T1 Relógio efetivo [MHz],P-core 3 VID [V],E-core 5 VID [V],Memória dinâmica D3D GPU [MB].1,E-core 6 Relação [x],E-core 7 Relação [x],P-core 1 T1 Relógio efetivo [MHz],Utilização total da CPU [%],P-core 3 T0 Relógio efetivo [MHz],P-core 0 VID [V],Relógio efetivo médio [MHz],P-core 2 Relógio [MHz],E-core 6 T0 Uso [%],P-core 1 T0 Uso [%]
42,18.3,41.0,5541,19:45:58.890,85.7,0.0,0.0,3.706,2493.9,4.5,0.3,44,0.004,2.4,55,0.3,0.0,147.0,2344.3,4016.1,40.5,0.6,0.0,97.2,45,58,45,1.2,68,0.0,37,16.088,7.2,0,25.0,10231,0.0,46,0.0,72.8,0.7,71.1,0.0,3790.7,0.0,54,1.028,4.1,3.6,7.2,55,3.6,0.0,0.012,60.4,0.0,0.3,0.1,85.7,2354,0.0,45,2.8,10976,51.7,7.6,68,25.0,0.0,48.5,0.0,0.0,14.0,58,0.0,7.2,0.0,45.0,3.6,0.0,0.0,0.5,0,0.0,0.0,68,0.4,3.108,12.437,423.6,1097.3,1.7,68,0.0,92.3,1012,4.627,0.0,0.0,56,55,98.2,11.0,7.5,99.7,0.1,0.0,1.04,3.5,41,15.0,0.0,0.0,6.7,1396.6,0.0,86.3,38.0,4.4,68,44,0.9,0.5,0.6,0.139,0.0,45,0.0,6.5,15.8,36.0,12.3,0.0,32,13.75,20.4,14.0,10.6,55,0.0,0.0,0.7,37,0.1,45,6.4,1396.6,1.3,36.6,0.0,1.026,8.8,16.085,39.0,0,1.0,1.7,23.5,0.6,49.1,21.6.2026,1.035,42,0.0,0.0,598,0.2,70.1,0.0,0.0,2.2,38.0,0.0,0.0,12.3,1.035,3890.5,45,0.9,0.076,97.6,300.0,0.0,0,0.988,1097.3,0.0,0.0,33.7,2992.7,0.0,0,0.0,1.037,0.4,1.038,1.03,0,30.0,11.0,880.3,15.8,58.4,1.043,502.3,4489.0,13.0,0.0
42,10.1,42.0,5541,19:45:59.900,100.0,0.0,0.0,3.706,1097.3,9.7,1.1,48,0.007,3.1,55,0.0,0.0,173.1,2169.7,4487.0,40.5,0.4,0.0,99.6,45,52,45,0.0,69,0.0,37,17.277,5.3,0,9.0,10230,14.1,43,0.0,49.1,0.2,0.0,0.0,4090.0,0.0,57,1.042,0.0,0.0,3.3,55,0.0,0.0,0.0,40.5,0.0,0.4,0.2,100.0,2354,0.1,45,0.0,10977,51.7,7.6,68,11.0,0.0,49.4,0.0,0.0,14.0,58,0.0,0.0,0.0,45.0,0.6,0.0,0.2,0.4,0,0.0,0.0,69,0.2,3.087,13.666,404.9,1097.3,0.2,68,0.0,96.4,1012,4.786,0.0,0.0,52,55,99.8,11.0,2.1,99.9,0.0,0.0,1.004,4.9,41,99.9,0.0,0.0,0.0,1396.6,0.0,96.9,86.9,3.6,69,45,1.3,2.4,0.5,0.135,0.0,45,0.0,10.9,15.9,36.0,12.7,0.0,31,14.375,0.0,14.0,0.0,55,0.0,0.0,1.1,37,0.2,45,2.6,1396.6,0.0,0.0,0.0,0.999,0.0,17.28,39.0,0,0.7,3.7,21.8,0.5,6.7,21.6.2026,0.999,48,0.0,0.0,598,0.0,70.1,0.0,0.0,0.4,41.0,0.0,0.0,12.7,1.019,3890.5,45,0.2,0.008,99.5,300.0,0.0,0,0.988,1097.3,0.0,0.0,9.3,2693.4,0.0,0,0.0,1.03,0.5,1.007,0.999,0,27.0,11.0,235.8,15.9,73.8,1.073,481.7,4489.0,0.0,22.5
65,24.5,42.0,5704,19:46:0.897,50.4,0.0,0.0,3.706,1097.3,10.8,36.5,53,0.002,8.5,55,0.9,0.0,78.4,2705.9,1098.2,40.5,0.4,0.0,90.4,45,50,45,6.7,65,0.0,36,13.987,4.8,0,24.0,10052,28.3,45,0.0,50.1,1.9,41.6,0.0,4489.0,0.0,55,1.058,0.1,0.0,16.5,55,0.0,0.0,1.613,185.4,0.0,0.1,9.1,50.4,2191,1.4,45,2.7,11155,52.6,7.6,65,11.0,0.0,50.1,0.0,0.0,45.0,35,0.0,0.2,0.0,45.0,1.5,0.0,0.0,0.4,0,0.0,0.0,57,1.0,3.207,10.216,320.3,1097.3,4.2,65,0.0,83.0,1012,4.099,0.0,0.0,47,55,95.6,11.0,37.8,96.7,0.0,0.0,0.705,232.9,42,32.1,0.0,0.0,2.0,3790.7,1.2,47.5,50.8,13.7,65,45,0.4,1.1,0.5,0.179,0.0,45,15.7,7.7,14.3,36.0,16.1,0.0,43,20.625,6.6,38.0,1.2,55,0.0,0.0,0.3,36,0.1,45,48.5,4489.0,1.7,20.7,0.0,0.705,8.8,13.989,39.0,0,0.0,41.0,27.1,0.4,42.2,21.6.2026,0.992,50,0.0,0.0,598,3.1,72.2,0.0,0.0,3.8,45.0,0.0,0.0,16.1,0.913,3890.5,45,7.1,0.101,95.9,300.0,13.5,0,0.986,1097.3,0.0,0.0,28.8,1097.3,0.0,0,0.0,1.051,0.8,1.028,0.693,0,11.0,11.0,731.2,14.3,1461.9,1.071,362.1,4489.0,34.6,29.6
54,20.1,42.0,5705,19:46:1.900,38.4,0.0,0.0,3.706,1097.3,10.7,0.8,48,0.002,0.7,55,0.0,0.0,60.3,2356.7,1577.3,40.5,8.2,0.0,78.7,45,52,45,14.1,58,0.0,37,13.987,325.8,0,17.6,10054,37.4,45,0.0,47.7,1.2,21.0,0.0,4289.5,0.0,55,0.987,0.0,6.3,0.5,55,0.0,0.0,0.0,9.5,0.0,0.5,20.3,38.4,2190,0.1,45,0.0,11153,52.5,7.6,56,11.0,0.0,49.8,0.0,0.0,44.0,46,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.7,0,0.0,0.5,57,0.0,3.207,10.216,403.4,1097.3,1.9,56,0.0,99.3,1012,4.099,0.0,0.0,52,55,98.1,11.0,37.2,99.9,0.0,0.0,1.009,518.1,40,38.9,0.0,0.0,8.0,4389.3,0.1,50.7,29.0,0.0,57,45,1.8,2.0,12.8,0.179,0.0,45,4.5,9.1,15.8,36.0,10.5,0.0,43,8.125,0.0,44.0,0.0,55,0.0,0.0,1.3,37,0.3,45,21.5,4389.3,5.2,40.6,0.0,1.008,32.5,17.773,39.0,0,0.1,58.5,23.6,0.5,85.3,21.6.2026,1.009,48,0.0,0.0,598,0.1,72.2,0.0,0.0,7.2,43.0,0.0,0.0,10.5,1.016,3890.5,45,14.0,0.004,92.5,300.0,3.9,0,0.983,1097.3,0.0,0.0,31.0,1097.3,0.0,0,0.0,1.05,0.5,1.004,1.009,0,11.0,11.0,798.7,15.8,1502.2,1.053,483.1,1396.6,0.2,8.2
70,0.0,42.0,5699,19:46:2.889,34.6,0.0,0.0,3.706,1097.3,10.0,0.4,57,0.006,0.1,52,0.0,0.0,50.7,2469.0,1281.8,40.5,17.4,0.0,86.2,48,49,48,13.0,70,0.0,37,17.849,720.6,0,3.8,10062,52.3,45,0.0,50.7,0.7,24.7,0.0,4389.3,0.0,55,1.047,1.0,4.7,0.1,52,0.0,0.0,0.0,1.5,0.0,0.1,17.4,52.3,2196,0.0,48,0.0,11144,52.5,7.6,74,11.0,0.0,54.8,0.0,0.0,45.0,30,0.0,0.0,0.0,45.0,2.0,0.0,0.3,0.5,0,0.0,0.0,44,0.3,3.449,13.745,387.5,1097.3,1.7,74,0.0,99.8,1012,4.731,0.0,0.0,43,52,98.3,11.0,52.1,99.9,0.0,0.0,0.735,447.1,41,33.9,0.0,0.0,3.6,1396.6,2.3,9.7,0.0,2.4,70,45,0.4,3.3,27.8,0.266,0.0,48,11.1,3.7,15.1,36.0,15.0,0.0,56,15.625,0.0,14.0,41.4,52,0.0,0.0,0.4,37,0.1,45,19.2,4489.0,0.0,82.2,0.0,0.728,24.9,15.146,39.0,0,2.3,82.3,24.8,0.7,35.8,21.6.2026,1.017,51,0.0,0.0,598,0.0,72.1,0.0,0.0,2.8,44.0,0.0,0.0,15.0,0.924,3890.5,45,12.3,0.012,96.8,300.0,32.5,0,0.988,1097.3,0.0,0.0,0.0,1695.9,0.0,0,0.0,1.057,0.5,1.037,0.73,0,17.0,11.0,0.5,15.1,2141.4,1.04,464.8,4489.0,2.3,19.3
67,0.0,42.0,5705,19:46:3.909,27.5,0.0,0.0,3.706,1097.3,10.4,2.3,55,0.002,0.1,52,0.0,0.0,39.6,1845.5,1011.7,40.5,10.3,0.0,82.2,48,50,48,13.3,67,0.0,37,15.123,391.5,0,0.0,10055,69.3,42,0.0,55.3,1.3,49.9,0.0,1396.6,0.0,58,1.015,0.1,18.8,0.1,52,0.0,0.0,0.0,1.6,0.0,0.4,19.3,69.3,2190,0.1,48,0.0,11152,52.5,7.6,63,11.0,0.0,51.3,0.0,0.0,44.0,33,0.0,0.0,0.0,14.0,1.3,0.0,0.2,0.7,0,0.0,0.0,47,0.2,3.177,11.315,408.6,1097.3,1.4,63,0.0,99.8,1012,4.525,0.0,0.0,45,52,98.5,11.0,69.2,99.8,0.0,0.0,1.017,491.7,41,28.2,0.0,0.0,1.6,1396.6,0.0,0.0,0.0,0.0,67,45,1.5,0.3,15.2,0.24,0.0,48,3.4,3.7,16.0,36.0,10.1,0.0,53,16.25,0.0,14.0,0.0,52,0.0,0.0,1.1,37,0.3,45,17.5,4389.3,1.6,89.0,0.0,1.01,9.5,17.022,38.0,0,0.0,114.5,18.5,0.7,22.6,21.6.2026,1.012,50,0.0,0.0,598,0.1,72.2,0.0,0.0,1.7,14.0,0.0,0.0,10.1,1.018,3790.7,45,13.6,0.005,98.0,300.0,11.1,0,0.966,1097.3,0.0,0.0,0.0,2892.9,0.0,0,0.0,1.01,0.6,1.015,1.012,0,29.0,11.0,0.9,16.0,2960.9,1.052,489.9,1396.6,0.0,8.7
55,0.0,43.0,5705,19:46:4.935,24.4,0.0,0.0,3.706,1097.3,10.1,1.5,52,0.006,0.1,53,0.0,0.0,36.6,2618.6,940.7,40.5,15.3,0.0,82.3,47,52,47,12.4,61,0.0,37,16.981,618.4,0,0.0,10055,62.3,45,0.0,54.5,0.5,51.7,0.0,3990.2,0.0,55,0.998,0.1,35.0,0.1,53,0.0,0.0,0.0,1.5,0.0,0.3,19.6,62.3,2190,0.1,47,0.0,11152,52.5,7.6,58,11.0,0.0,50.0,0.0,0.0,44.0,45,0.0,0.0,0.0,44.0,2.4,0.0,0.0,0.4,0,0.0,0.0,48,0.0,3.402,12.915,394.2,1097.3,0.7,58,0.0,99.8,1012,4.809,0.0,0.0,48,53,99.2,11.0,62.4,99.9,0.0,0.0,1.01,502.2,40,25.7,0.0,0.0,2.7,3790.7,18.4,0.0,0.0,0.0,55,45,1.0,1.4,23.9,0.265,0.0,47,3.1,6.1,15.4,36.0,13.6,0.0,52,13.75,0.0,38.0,27.5,53,0.0,0.0,0.7,37,0.2,45,8.6,4389.3,2.6,84.1,0.0,1.0,11.0,16.481,39.0,0,0.0,101.0,26.2,0.8,43.0,21.6.2026,1.008,48,0.0,0.0,598,0.1,72.2,0.0,0.0,3.5,40.0,0.0,0.0,13.6,1.016,3890.5,45,13.2,0.0,96.1,300.0,1.9,0,0.981,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,1.023,0.9,1.008,1.008,0,11.0,11.0,0.5,15.4,2612.4,1.073,472.8,4389.3,0.0,14.6
40,0.1,42.0,5539,19:46:5.943,22.5,0.0,0.0,3.706,1097.3,4.7,9.4,41,0.004,0.1,57,0.0,0.0,18.1,1296.8,453.1,40.5,1.7,0.0,96.2,43,58,43,3.6,45,0.0,37,16.445,70.3,0,0.0,10232,22.8,43,0.0,67.5,1.0,18.6,0.0,1396.6,0.0,57,0.673,0.1,11.5,0.2,57,0.1,0.0,0.0,1.9,0.0,0.4,2.5,22.8,2356,0.5,43,1.1,10975,51.7,7.6,45,11.0,0.0,50.3,0.0,0.0,14.0,60,0.0,1.5,0.0,14.0,1.9,0.0,0.2,0.6,0,0.0,0.0,44,0.2,3.255,12.542,110.4,1097.3,1.7,43,0.0,99.7,1012,4.621,0.0,0.0,59,57,98.1,11.0,22.5,99.1,0.0,0.0,0.691,61.7,40,22.7,0.0,0.0,3.8,1795.6,0.0,57.3,0.0,0.7,44,45,1.5,0.8,2.7,0.252,0.0,43,4.3,7.6,4.5,36.0,4.8,0.0,56,2.5,8.6,18.0,0.0,57,0.0,0.0,1.0,37,0.2,45,18.4,1396.6,0.0,98.1,0.0,0.691,49.5,7.302,12.0,0,0.0,26.6,13.0,0.5,33.3,21.6.2026,0.691,42,0.0,0.0,598,0.9,70.1,0.0,0.0,3.2,14.0,0.0,0.0,4.8,0.695,1197.1,45,3.1,0.003,96.5,300.0,4.9,0,0.656,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.693,0.6,0.669,0.691,0,11.0,11.0,0.6,4.5,674.4,0.76,131.3,1396.6,2.9,0.7
41,0.0,41.0,5538,19:46:6.965,21.3,0.0,0.0,3.706,1097.3,3.6,0.5,42,0.007,0.1,56,0.2,0.0,11.3,1296.8,272.9,40.5,0.9,0.0,86.0,44,57,44,4.7,45,0.0,37,7.117,22.8,0,1.0,10233,8.2,43,0.0,68.1,0.9,23.6,0.0,1795.6,0.0,57,0.665,0.0,23.4,0.2,56,0.0,0.0,0.052,1.7,0.0,0.5,3.4,21.3,2356,0.0,44,2.7,10974,51.7,7.6,45,11.0,0.0,49.3,0.0,0.0,14.0,59,0.0,3.7,0.0,14.0,2.0,0.0,0.4,0.4,0,0.0,0.0,42,0.5,3.069,3.519,44.1,1097.3,1.6,44,0.0,99.8,1012,2.342,0.0,0.0,58,56,98.3,11.0,9.0,99.9,0.1,0.0,0.739,74.9,40,22.4,0.0,0.0,2.9,1396.6,0.0,64.0,0.0,0.0,44,45,1.8,2.6,0.9,0.157,0.0,44,0.0,9.9,1.9,36.0,3.4,0.0,58,2.5,10.9,14.0,0.0,56,0.0,0.0,1.2,37,0.3,44,16.1,1396.6,6.7,99.0,0.0,0.69,49.0,4.557,8.0,0,0.0,4.5,13.0,0.5,35.0,21.6.2026,0.684,43,0.0,0.0,598,0.0,70.1,0.0,0.0,3.4,18.0,0.0,0.0,3.4,0.69,798.0,45,5.3,0.007,96.3,300.0,0.0,0,0.648,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.695,0.5,0.666,0.684,0,11.0,11.0,0.4,1.9,104.0,0.695,52.8,1396.6,0.0,0.0
39,0.1,42.0,5539,19:46:7.961,18.2,0.0,0.0,3.706,1097.3,3.0,1.6,41,0.008,0.1,57,0.1,0.0,10.4,1820.5,251.8,40.5,0.1,0.0,98.9,43,58,43,1.1,45,0.0,37,4.561,0.7,0,0.0,10234,8.3,43,0.0,85.1,1.3,55.0,0.0,3092.4,0.0,57,0.662,0.1,3.1,0.2,57,0.0,0.0,0.064,1.9,0.1,0.0,0.3,32.6,2355,0.1,43,16.0,10973,51.7,7.6,45,11.0,0.0,48.8,0.0,0.0,29.0,61,0.0,4.4,0.1,14.0,4.2,0.0,0.2,0.6,0,0.0,0.0,41,0.3,3.059,0.994,39.2,1097.3,2.1,43,0.0,99.7,1012,1.854,0.0,0.0,59,57,97.8,11.0,7.9,99.8,0.0,0.0,0.69,6.8,40,18.3,0.0,0.0,7.2,2793.2,32.6,86.6,0.0,0.0,43,44,0.1,2.5,0.0,0.143,0.0,43,0.0,3.1,1.8,42.0,7.1,0.0,59,2.5,29.0,28.0,12.6,57,0.0,0.0,0.1,37,0.0,45,23.9,2892.9,0.0,99.8,0.0,0.69,21.5,3.624,8.0,0,0.5,4.7,18.2,0.6,74.7,21.6.2026,0.682,42,0.0,0.0,598,0.1,70.1,0.0,0.0,6.7,31.0,0.0,0.0,7.1,0.731,798.0,45,0.6,0.081,92.9,350.0,0.0,0,0.648,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.832,0.5,0.8,0.682,0,11.0,11.0,0.5,1.8,107.4,0.81,46.8,1396.6,2.1,0.0
41,0.0,41.0,5540,19:46:8.965,19.0,0.0,0.0,3.706,1097.3,3.0,11.4,41,0.001,0.1,57,0.0,0.0,9.3,1683.4,227.4,40.5,0.0,0.0,97.0,43,58,43,1.7,44,0.0,37,3.666,0.7,0,1.0,10234,5.9,43,0.0,75.7,0.9,16.5,0.0,2693.4,0.0,57,0.686,0.0,0.1,0.2,57,0.0,0.0,0.0,1.9,0.0,0.5,2.2,28.5,2355,0.6,43,3.4,10973,51.7,7.6,45,11.0,0.0,49.2,0.0,0.0,25.0,59,0.0,1.4,0.0,14.0,1.9,0.0,0.0,0.4,0,0.0,0.0,40,0.0,2.382,0.896,35.3,1097.3,1.6,43,0.0,99.8,1012,1.434,0.0,0.0,59,57,98.3,11.0,6.7,98.8,0.0,0.0,0.681,56.1,39,20.1,0.0,0.0,2.6,2493.9,9.3,89.6,0.0,1.1,43,44,2.0,1.0,0.0,0.103,0.0,43,0.3,7.4,1.5,36.0,6.0,0.0,60,2.5,10.2,25.0,0.0,57,0.0,0.0,1.4,37,0.3,44,16.5,2493.9,0.0,99.8,0.0,0.681,58.9,4.57,19.0,0,1.0,3.3,16.9,0.5,33.5,21.6.2026,0.683,42,0.0,0.0,598,1.1,70.1,0.0,0.0,3.3,27.0,0.0,0.0,6.0,0.716,1895.4,45,2.4,0.0,96.4,300.0,0.0,0,0.718,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.784,0.5,0.758,0.686,0,11.0,11.0,0.4,1.5,74.0,0.766,41.0,1396.6,0.5,28.5
40,0.1,41.0,5543,19:46:9.954,16.9,0.0,0.0,3.706,1097.3,3.7,14.2,41,0.009,0.1,57,3.6,0.0,8.1,1334.2,197.2,40.5,1.0,0.0,89.7,43,58,43,5.9,45,0.0,36,4.537,13.4,0,1.0,10233,14.6,41,0.0,77.5,1.0,49.7,0.0,1396.6,0.0,59,0.693,0.0,10.2,0.2,57,0.0,0.0,0.894,2.0,0.1,0.2,3.1,47.7,2352,0.8,43,13.1,10974,51.7,7.6,45,11.0,0.0,48.9,0.0,0.0,16.0,60,0.0,4.5,0.1,16.0,2.2,0.0,0.1,0.6,0,0.0,0.0,42,3.6,3.017,1.006,48.7,1097.3,2.2,43,0.0,99.7,1012,1.738,0.0,0.0,59,57,97.7,11.0,14.0,98.5,0.1,0.0,0.692,71.1,40,16.5,0.0,0.0,4.5,1695.9,1.0,72.7,0.2,1.2,43,44,0.9,2.6,0.6,0.144,0.0,43,0.0,5.4,2.1,36.0,10.2,0.0,58,3.75,25.8,17.0,47.7,57,0.0,0.0,0.6,36,0.1,44,23.1,1596.1,3.4,98.1,0.0,0.692,29.4,4.017,8.0,0,1.0,8.8,13.4,0.6,45.1,21.6.2026,0.691,42,0.0,0.0,598,1.3,70.2,0.0,0.0,4.2,14.0,0.0,0.0,10.2,0.692,798.0,45,5.0,0.021,95.5,300.0,0.0,0,0.651,1097.3,0.0,0.0,0.0,1097.3,0.0,0,0.0,0.693,0.8,0.693,0.692,0,11.0,11.0,0.7,2.1,215.4,0.692,56.8,1596.1,2.3,24.1
59,65.7,42.0,6080,19:46:10.964,73.5,0.0,5.2,3.706,1097.3,69.2,2067.0,73,0.004,114.0,50,0.1,0.0,108.8,2618.6,2914.7,40.5,74.1,0.0,22.1,49,43,50,69.7,65,0.0,36,4.004,2938.8,0,66.8,9382,79.7,60,0.1,16.2,113.3,6.5,0.0,4489.0,0.0,40,1.048,0.7,4.1,65.8,51,0.2,0.0,0.028,2034.0,65.0,0.4,102.0,79.7,1815,112.4,49,1.7,11825,55.7,7.6,62,11.0,109.4,13.1,97.5,0.0,43.0,41,0.0,0.1,70.0,14.0,114.0,9.1,0.0,2807.0,0,0.0,0.1,66,0.2,2.637,0.949,2504.7,1097.3,65.6,62,7.2,28.2,1012,1.568,0.0,0.0,27,51,24.6,11.0,77.7,25.2,67.3,0.0,1.066,2550.7,40,75.7,0.0,0.0,70.9,4389.3,71.7,12.9,0.0,68.6,73,44,1.5,68.7,111.9,0.119,0.0,49,0.2,6.3,109.0,42.0,70.4,0.0,34,30.625,2.4,44.0,68.3,51,0.0,0.0,0.9,36,0.2,47,1998.6,4289.5,3.1,23.2,0.0,1.076,13.1,28.548,38.0,0,66.3,120.9,26.2,2556.3,1987.5,21.6.2026,1.046,57,0.0,8.3,598,66.9,77.0,0.0,103.2,66.5,45.0,0.0,0.0,70.4,1.049,3790.7,47,70.3,0.028,24.3,350.0,2.4,0,0.966,3092.4,0.0,0.0,100.7,1097.3,0.0,0,0.0,1.036,2533.0,1.035,1.046,0,11.0,31.0,2593.8,109.0,3074.7,1.038,2595.5,1396.6,67.1,73.7
